loan_app_id,member_id,loan_amount,funded_amount,investors_amount,term,int_rate,monthly_installment,risk_grade,risk_sub_grade,emp_length,home_ownership,annual_income,verification_status,issue_date,loan_status,purpose_of_loan,addr_state,dti,delinq_in2yrs,earliest_cr_line,Inquiry_last_6mths,mths_since_last_delinq,open_acc,no.of_negative_financial_records,credit_bal_left,%credit_bal_left,total_credit_acc,total_pymnt_paid,total_pymnt_paid_to_inv,principal_receive,principal_received_inv,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_date,last_pymnt_amnt,credit-info_last_checked,pub_rec_bankruptcies
1034032,1263612,12000,12000,12000, 36 months,16.77%,426.47,D,D2,10+ years,RENT,48000,Verified,Nov-11,0,credit_card,NY,11.78,0,Mar-93,3,28,11,0,8022,92.20%,20,14220.41323,14220.41,12000,2220.41,0,0,0,Apr-13,7831.63,Jan-15,0
833951,1043682,3500,3500,3500, 36 months,11.49%,115.4,B,B4,5 years,MORTGAGE,51621,Not Verified,Aug-11,0,medical,FL,19.95,0,Oct-94,1,,8,0,24020,90%,26,4187.687649,4187.69,3500,657.69,30.00000001,0,0,Oct-14,156.05,Oct-14,0
626580,802933,6000,5900,5883.916185, 36 months,5.79%,178.93,A,A2,2 years,MORTGAGE,62500,Source Verified,Dec-10,0,small_business,NV,12.61,0,Jan-96,2,,8,0,6777,23.80%,15,6441.546324,6423.55,5900,541.55,0,0,0,Dec-13,219.61,Jan-15,0
642388,822234,8000,8000,8000, 36 months,14.09%,273.78,D,D1,8 years,RENT,300000,Verified,Jan-11,0,home_improvement,IL,7.68,2,Aug-96,1,21,6,0,28579,96.20%,34,8149.770184,8149.77,8000,149.77,0,0,0,May-11,1331.74,May-16,0
898164,1118715,10000,10000,10000, 36 months,9.91%,322.25,B,B1,3 years,MORTGAGE,53500,Verified,Nov-11,0,credit_card,WI,13.91,0,Jun-98,1,,8,0,7925,40.20%,16,11600.98,11600.98,10000,1600.98,0,0,0,Dec-14,328.5,Nov-14,0
827049,1035971,21500,21500,21500, 60 months,22.11%,595.16,G,G1,< 1 year,MORTGAGE,68000,Verified,Aug-11,0,credit_card,WI,15.78,1,Oct-04,1,4,12,0,20852,58.60%,22,35575.38002,35575.38,21500,14075.38,0,0,0,Mar-16,3436.74,Feb-16,0
511137,660174,10000,10000,10000, 36 months,11.36%,329.12,B,B5,4 years,RENT,42000,Not Verified,May-10,1,renewable_energy,NY,10.31,0,Dec-01,0,,19,1,4036,73.40%,37,10951.82,10951.82,8662.96,2063.29,32.82166677,192.75,34.695,Nov-13,284.15,May-16,1
972620,1194579,6400,6400,6400, 36 months,10.65%,208.47,B,B2,7 years,MORTGAGE,76000,Source Verified,Oct-11,0,debt_consolidation,MD,22.52,0,Nov-97,1,66,11,1,5865,63.70%,22,6457.32,6457.32,6400,57.32,0,0,0,Nov-11,6457.55,Jun-14,1
1004403,1230834,3100,3100,3100, 36 months,13.49%,105.19,C,C1,1 year,RENT,65000,Source Verified,Oct-11,0,moving,CA,3.42,1,Jun-04,1,23,12,0,4332,41.30%,16,3786.593063,3786.59,3100,686.59,0,0,0,Nov-14,110.18,Nov-14,0
621276,796238,10000,10000,8785.510705, 36 months,6.91%,308.36,A,A5,6 years,MORTGAGE,90722,Not Verified,Nov-10,0,home_improvement,PA,5.86,0,Jan-05,0,,5,0,2111,42.20%,17,10419.80768,8952.05,10000,419.81,0,0,0,Aug-11,8262.07,Sep-12,0
742444,940516,25000,25000,24700, 60 months,11.49%,549.69,B,B4,< 1 year,MORTGAGE,62000,Verified,May-11,0,debt_consolidation,VA,7.51,0,Jun-90,0,,4,0,16840,36.40%,20,30154.75579,29792.9,24999.99,5154.77,0,0,0,Jul-13,16362.59,Jan-16,0
1001872,1227677,35000,35000,34950, 60 months,12.69%,790.82,B,B5,10+ years,RENT,120996,Verified,Nov-11,0,debt_consolidation,CA,8.68,0,Apr-99,2,,8,0,9854,22.40%,32,37337.15999,37283.82,35000,2337.16,0,0,0,Jun-12,17606.17,Feb-14,0
444907,542979,10000,10000,10000, 36 months,12.18%,333,B,B4,9 years,MORTGAGE,72000,Verified,Sep-09,0,credit_card,WI,13.82,0,Mar-94,3,,12,0,36014,66.10%,26,11896.18172,11896.18,10000,1896.18,0,0,0,Mar-12,2579.04,May-16,0
565074,727022,9000,9000,9000, 36 months,10.38%,292.02,B,B1,7 years,RENT,31200,Verified,Aug-10,0,other,CA,12.27,0,Apr-98,1,31,6,0,0,0%,23,10513.34833,10513.35,9000,1513.35,0,0,0,Sep-13,302.3,Mar-16,0
727537,923058,9000,9000,9000, 36 months,7.29%,279.09,A,A4,6 years,MORTGAGE,41000,Not Verified,Apr-11,0,debt_consolidation,IL,4.95,0,Aug-98,1,,6,0,8274,88%,21,10047.19134,10047.19,9000,1047.19,0,0,0,May-14,297.81,Apr-14,0
510013,658485,24000,24000,24000, 36 months,11.36%,789.87,B,B5,< 1 year,MORTGAGE,110000,Verified,May-10,0,moving,GA,24.75,0,Jan-97,0,,15,0,81187,58.60%,60,28436.08724,28436.09,24000,4436.09,0,0,0,May-13,809.41,May-16,0
515502,666348,16000,16000,15925, 36 months,10.99%,523.75,B,B4,6 years,MORTGAGE,50000,Verified,May-10,0,debt_consolidation,CA,12.29,0,Jul-04,0,,6,0,15888,93.50%,15,18856.13964,18767.75,16000,2856.14,0,0,0,May-13,584.19,May-13,0
558899,719456,2825,2825,2825, 60 months,13.23%,64.62,C,C1,3 years,MORTGAGE,45000,Not Verified,Aug-10,0,other,FL,15.63,0,Aug-03,3,38,10,0,7676,23.80%,19,3876.409999,3876.41,2825,1051.41,0,0,0,Aug-15,67.68,Aug-15,0
601044,771312,8000,8000,7625, 60 months,16.69%,197.49,E,E3,6 years,RENT,28800,Not Verified,Oct-10,0,car,OR,7.33,0,Feb-07,1,,4,0,5277,81.20%,5,11849.35909,11293.92,8000,3849.36,0,0,0,Nov-15,197.44,Oct-15,0
689904,880226,16000,16000,15960.03016, 36 months,17.14%,571.56,E,E3,3 years,OWN,72000,Verified,Mar-11,0,debt_consolidation,NY,13.85,0,Nov-04,0,48,7,0,6863,66.60%,11,20576.11688,20511.86,16000,4576.12,0,0,0,Mar-14,599.87,Mar-14,0
468550,590203,5100,5100,5050, 36 months,13.22%,172.39,C,C2,4 years,MORTGAGE,70000,Not Verified,Dec-09,1,home_improvement,CA,9.14,0,Oct-99,3,,5,0,1999,54%,8,4605.43,4560.49,3314.62,1009.87,29.9651952,250.97,45.1746,Mar-12,364.68,Jul-15,0
591721,760006,3000,3000,3000, 36 months,11.12%,98.39,B,B3,3 years,RENT,25000,Verified,Oct-10,0,debt_consolidation,TX,4.75,1,Jun-82,0,2,3,0,3958,19.70%,9,3541.310949,3541.31,3000,541.31,0,0,0,Sep-13,210.4,Sep-14,0
675316,863068,6000,6000,6000, 60 months,15.65%,144.8,D,D4,8 years,MORTGAGE,50004,Source Verified,Feb-11,0,debt_consolidation,OR,2.62,0,Dec-05,1,39,3,0,1952,78.10%,11,6232.335405,6232.34,6000,232.34,0,0,0,Jun-11,5944.42,Jun-11,0
687363,877370,5400,5400,5400, 36 months,10.00%,174.25,B,B2,3 years,RENT,30000,Not Verified,Mar-11,0,credit_card,FL,4.68,0,Apr-04,0,56,2,0,0,0%,7,6178.819453,6178.82,5400,778.82,0,0,0,May-13,1764.52,May-13,0
684141,873564,5200,5200,5200, 36 months,7.29%,161.26,A,A4,6 years,RENT,60197,Not Verified,Feb-11,0,debt_consolidation,VA,18.68,0,May-01,0,,4,0,14036,80.70%,10,5805.010421,5805.01,5200,605.01,0,0,0,Mar-14,166.85,Nov-15,0
429097,508243,4800,4800,4700, 36 months,9.32%,153.35,A,A4,1 year,MORTGAGE,79000,Verified,Jul-09,0,credit_card,CO,17.26,0,Jun-95,0,50,17,0,22101,26.80%,31,5131.208448,5024.31,4800,331.21,0,0,0,Jun-10,3757.03,Jun-10,0
820930,1029183,20000,20000,18402.76184, 60 months,17.49%,502.34,D,D5,2 years,RENT,55000,Source Verified,Jul-11,1,debt_consolidation,CA,17.08,0,Feb-00,0,,15,0,14574,45.40%,25,8481.62,5436.82,3497,4017.55,0,967.07,9.16,Nov-12,502.34,Apr-13,0
446034,545157,4000,4000,4000, 36 months,16.00%,140.63,D,D5,1 year,RENT,41200,Not Verified,Oct-09,0,other,VA,19.63,0,Sep-05,1,,6,0,5277,97.70%,13,4833.940061,4833.94,4000,833.94,0,0,0,Nov-11,468.38,Apr-14,0
874316,1088723,7000,7000,7000, 36 months,7.49%,217.72,A,A4,6 years,MORTGAGE,73000,Not Verified,Sep-11,0,home_improvement,PA,19.2,0,Aug-98,0,73,10,0,1988,17.70%,24,7837.580002,7837.58,7000,837.58,0,0,0,Sep-14,234.6,Sep-14,0
851388,1063308,21000,21000,20950, 36 months,16.49%,743.39,D,D3,2 years,RENT,112000,Verified,Sep-11,0,other,PA,17.09,0,Oct-00,3,,10,0,14769,76.90%,24,26014.98104,25953.04,21000,5014.98,0,0,0,Sep-13,8944.5,Feb-15,0
515604,666478,2650,2650,2650, 36 months,9.88%,85.36,B,B1,8 years,RENT,22240,Not Verified,May-10,0,debt_consolidation,MI,23.36,0,May-04,1,,5,0,1994,36.30%,13,2672.12,2672.12,2650,22.12,0,0,0,Jul-10,2672.44,Sep-13,0
580549,746298,5200,5200,5200, 60 months,13.23%,118.93,C,C1,3 years,RENT,52000,Verified,Sep-10,1,debt_consolidation,CA,6.74,0,Oct-04,1,40,13,0,522,6.40%,14,2586.14,2586.14,1142.35,875.04,0,568.75,102.375,Mar-12,118.93,Jul-12,0
547251,705637,25000,25000,24400.98397, 36 months,15.58%,873.76,D,D3,8 years,RENT,100000,Source Verified,Jul-10,0,other,FL,20.78,0,May-00,1,47,13,0,27618,35.50%,19,31456.54313,30638.78,25000,6456.55,0,0,0,Aug-13,922.3,Jul-13,0
566112,728261,15000,15000,14975, 36 months,11.86%,497.22,B,B5,3 years,RENT,84000,Not Verified,Aug-10,0,debt_consolidation,LA,16.04,0,Oct-00,1,,6,0,14220,59.50%,17,17901.77783,17871.94,15000,2901.78,0,0,0,Sep-13,564.39,Sep-13,0
665932,851413,7000,7000,7000, 36 months,13.06%,236.07,C,C2,6 years,RENT,125000,Verified,Feb-11,0,debt_consolidation,CO,8.34,0,Sep-00,1,,11,0,22546,90.10%,20,7901.113233,7901.11,7000,901.11,0,0,0,Apr-12,4837.92,Aug-14,0
867595,1081266,10000,10000,9975, 36 months,15.99%,351.53,D,D2,1 year,RENT,72000,Not Verified,Sep-11,0,debt_consolidation,NY,6.53,0,Mar-03,2,70,8,1,10310,69.70%,14,12654.66593,12623.03,10000,2654.67,0,0,0,Sep-14,384.55,Dec-15,1
551324,710504,8000,8000,7525, 36 months,10.38%,259.57,B,B1,10+ years,MORTGAGE,80100,Source Verified,Jul-10,0,other,PA,8.09,0,May-00,2,,9,0,18909,66.60%,14,9345.159933,8790.29,8000,1345.16,0,0,0,Aug-13,268.77,May-16,0
493442,631352,10000,10000,10000, 36 months,15.33%,348.29,D,D3,10+ years,MORTGAGE,68000,Not Verified,Mar-10,0,credit_card,WY,15.37,0,Feb-97,0,37,6,1,7552,84.90%,14,12525.69492,12525.69,10000,2525.69,0,0,0,Jan-13,1040.35,May-16,1
675736,863566,5500,5500,5500, 36 months,15.28%,191.42,D,D3,< 1 year,RENT,50000,Source Verified,Feb-11,0,credit_card,NY,23.54,0,Sep-03,0,,4,0,12961,99.70%,5,6890.862379,6890.86,5500,1390.86,0,0,0,Mar-14,191.72,Mar-14,0
799805,1005040,3450,3450,3450, 36 months,11.99%,114.58,B,B5,10+ years,MORTGAGE,45000,Verified,Jul-11,0,debt_consolidation,NC,5.23,0,Dec-93,2,33,5,0,3387,84.70%,11,4124.573842,4124.57,3450,674.57,0,0,0,Jul-14,115.28,Jul-14,0
1060046,1291676,5375,5375,5375, 36 months,9.91%,173.21,B,B1,2 years,RENT,15360,Not Verified,Dec-11,0,debt_consolidation,WA,16.25,0,Nov-05,1,,4,0,6988,27.30%,8,6235.530001,6235.53,5375,860.53,0,0,0,Dec-14,181.55,Jan-16,0
875229,1089725,8875,8875,8875, 36 months,15.62%,310.36,D,D1,3 years,RENT,26124,Verified,Sep-11,0,debt_consolidation,NY,15.39,0,Apr-07,0,,6,0,6043,78.50%,10,11172.79,11172.79,8875,2297.79,0,0,0,Sep-14,327.97,Apr-16,0
854197,1066430,6000,6000,6000, 36 months,5.42%,180.96,A,A1,2 years,MORTGAGE,200000,Verified,Aug-11,0,car,MO,3.93,0,Oct-91,2,,11,0,18764,23.80%,34,6514.521414,6514.52,6000,514.52,0,0,0,Sep-14,198.53,Sep-14,0
722587,917435,5000,5000,5000, 60 months,16.02%,121.65,D,D5,7 years,RENT,100000,Source Verified,Apr-11,0,car,IL,1.52,0,Dec-94,2,54,3,0,5588,86%,7,7298.401132,7298.4,5000,2298.4,0,0,0,Apr-16,121.05,Apr-16,0
750851,950248,10000,10000,10000, 36 months,5.99%,304.18,A,A2,5 years,MORTGAGE,40000,Not Verified,May-11,0,home_improvement,WI,3.06,0,May-02,0,,5,0,3400,17%,15,10950.24663,10950.25,10000,950.25,0,0,0,May-14,307.54,May-14,0
536700,693316,10000,10000,10000, 60 months,11.49%,219.88,B,B4,2 years,RENT,24000,Verified,Jun-10,0,debt_consolidation,NV,17.95,0,Jul-00,0,75,18,0,3913,8.40%,37,12854.82759,12854.83,10000,2854.83,0,0,0,Jan-14,3866.77,Feb-14,0
690171,880571,7000,7000,6950, 36 months,5.79%,212.29,A,A2,7 years,MORTGAGE,90000,Source Verified,Mar-11,0,vacation,NY,6.36,0,Dec-91,1,,8,0,5788,22.30%,15,7642.367023,7587.78,7000,642.37,0,0,0,Mar-14,255.78,Feb-15,0
776949,979375,12000,12000,12000, 60 months,11.99%,266.88,B,B5,2 years,MORTGAGE,43000,Not Verified,Jun-11,0,home_improvement,GA,4.3,0,Sep-04,2,,5,0,3942,16.20%,11,12917.24783,12917.25,12000,917.25,0,0,0,Mar-12,11052.95,Mar-12,0
438150,527379,10000,10000,9950, 36 months,16.35%,353.3,E,E1,2 years,MORTGAGE,77000,Not Verified,Sep-09,0,small_business,CO,11.52,0,Dec-95,3,,3,0,35873,94.40%,38,12588.99402,12526.05,10000,2588.99,0,0,0,Feb-12,2712.8,Feb-12,0
380046,407052,9000,9000,8029.681191, 36 months,8.00%,282.03,A,A3,9 years,RENT,51840,Not Verified,Feb-09,0,major_purchase,PA,8.4,0,Jul-98,1,,8,0,2475,12.30%,18,10152.89774,9057.81,9000,1152.9,0,0,0,Mar-12,304.84,Mar-12,0
721454,916074,16800,16800,16750, 60 months,13.43%,385.96,C,C3,10+ years,RENT,53528,Verified,Apr-11,1,debt_consolidation,CA,27.51,0,Oct-96,2,,13,0,3433,11.30%,33,13386.59,13346.85,7302.5,4760.79,0,1323.3,13.23300001,Dec-13,157.01,May-16,0
738822,936301,6400,6400,6400, 36 months,10.37%,207.63,B,B3,2 years,RENT,26400,Source Verified,Apr-11,0,medical,CO,10.45,0,Oct-05,0,,6,0,2214,88.60%,7,7474.408784,7474.41,6400,1074.41,0,0,0,May-14,212.66,May-14,0
585349,752093,5000,5000,5000, 36 months,14.84%,172.94,D,D1,< 1 year,RENT,24996,Not Verified,Sep-10,1,debt_consolidation,UT,21.6,0,Feb-05,2,,10,0,3825,69.50%,13,2774.8,2774.8,1811.85,772.2,0,190.75,32.535,Jan-12,172.94,Jun-12,0
712916,906089,20000,20000,19950, 60 months,14.79%,473.6,C,C4,10+ years,MORTGAGE,95000,Verified,May-11,0,debt_consolidation,IL,15.71,0,Apr-82,2,45,12,0,7928,16.60%,31,23183.51349,23125.55,20000,3183.51,0,0,0,Aug-12,27.89,May-16,0
429807,509412,3500,3500,3425, 36 months,7.37%,108.66,A,A1,2 years,MORTGAGE,44496,Not Verified,Jul-09,0,other,PA,13.89,0,Dec-94,2,,14,0,5284,7%,37,3602.176199,3524.99,3500,102.18,0,0,0,Jan-10,3169.52,May-12,0
502022,645447,17000,17000,16759.33558, 36 months,10.62%,553.52,B,B3,8 years,MORTGAGE,96000,Not Verified,Apr-10,0,credit_card,MN,8.06,0,Oct-98,1,71,10,0,20074,42.20%,22,19713.03899,19417.22,17000,2713.04,0,0,0,Jul-12,5349.47,Dec-14,0
1058926,1290724,12000,12000,12000, 36 months,8.90%,381.04,A,A5,10+ years,RENT,70000,Not Verified,Dec-11,0,debt_consolidation,CA,6.02,0,Sep-01,0,33,9,0,12411,50%,31,13717.39,13717.39,12000,1717.39,0,0,0,Dec-14,391.93,Oct-15,0
463199,579814,25000,25000,24950, 36 months,18.78%,913.63,F,F3,10+ years,MORTGAGE,95000,Verified,Dec-09,0,debt_consolidation,VA,18.18,0,Nov-95,1,48,11,0,15109,77.90%,25,32890.88107,32825.1,25000,7890.88,0,0,0,Jan-13,944.01,Feb-13,0
300383,300380,8000,8000,4474.992176, 36 months,11.34%,263.2,C,C2,4 years,RENT,45000,Verified,Mar-08,1,debt_consolidation,CA,8.75,1,May-01,1,14,2,0,0,,12,5691.44,3180.68,4329.88,1190.6,0,170.96,2.16,Jan-10,263.2,Jul-10,0
474420,600093,14800,14800,14750, 36 months,11.14%,485.5,B,B1,10+ years,RENT,30000,Not Verified,Jan-10,0,debt_consolidation,CA,15.52,0,Jan-99,1,,6,0,8458,28.60%,14,17480.16326,17421.1,14800,2680.16,0,0,0,Jan-13,491.09,Feb-13,0
840411,1050784,7000,7000,7000, 36 months,9.99%,225.84,B,B1,10+ years,RENT,100840,Source Verified,Aug-11,0,other,CA,15.07,0,Mar-79,0,69,7,0,14946,73.60%,13,8130.133358,8130.13,7000,1130.13,0,0,0,Aug-14,252.66,Aug-14,0
462079,365862,16800,16800,16796.2412, 36 months,7.88%,525.53,A,A5,10+ years,MORTGAGE,100000,Source Verified,Oct-10,0,debt_consolidation,MA,4.32,0,Nov-94,3,,5,0,1748,8.80%,25,17605.87251,17601.19,16800,805.87,0,0,0,Jul-11,18.54,Jul-11,0
715157,908661,3000,3000,3000, 36 months,10.37%,97.33,B,B3,2 years,RENT,20004,Source Verified,Apr-11,0,other,NY,10.68,0,Feb-05,2,,3,0,895,63.90%,5,3503.608431,3503.61,3000,503.61,0,0,0,May-14,100.4,May-14,0
995895,1220475,12800,12800,12800, 60 months,23.52%,364.68,G,G3,6 years,MORTGAGE,42000,Verified,Oct-11,0,debt_consolidation,AK,20.89,0,Sep-99,1,,13,0,30979,98.30%,24,20345.06,20345.06,12800,7545.06,0,0,0,Jan-15,6861.55,May-16,0
405494,453305,10000,10000,7279.05, 36 months,10.95%,327.14,B,B1,10+ years,MORTGAGE,84996,Not Verified,May-09,0,wedding,NY,3.81,0,Aug-83,1,,4,0,0,0%,9,11695.56359,8206.62,10000,1695.56,0,0,0,Nov-11,2547.38,Aug-11,0
348522,349718,1000,1000,0, 36 months,9.45%,32.01,B,B1,< 1 year,RENT,61000,Not Verified,May-08,0,other,MA,9.45,0,Nov-99,0,,5,0,9332,97.20%,9,1070.015051,0,1000,70.02,0,0,0,Apr-09,782.02,Jan-12,0
569480,732567,5600,5600,5600, 60 months,11.49%,123.14,B,B4,3 years,MORTGAGE,30912,Not Verified,Aug-10,0,major_purchase,OH,7.57,0,Mar-99,0,45,10,0,9311,35.20%,35,7407.219997,7407.22,5600,1792.22,14.99999998,0,0,Oct-15,48.49,May-16,0
457744,569319,20000,20000,19739.35205, 36 months,12.18%,666,B,B4,2 years,MORTGAGE,65000,Verified,Nov-09,0,debt_consolidation,CO,15.1,0,Jan-94,1,,6,1,9263,48%,16,23740.71424,23429.83,19999.99,3740.72,0,0,0,Mar-12,5780.51,May-16,1
426591,503690,14000,14000,13900, 36 months,9.63%,449.32,A,A5,1 year,RENT,78000,Source Verified,Jul-09,0,major_purchase,NJ,11.88,0,Oct-97,1,,8,0,1236,3.90%,29,16175.5098,16059.97,14000,2175.51,0,0,0,Aug-12,477.43,Jul-12,0
466465,585923,3200,3200,3200, 36 months,11.14%,104.98,B,B1,3 years,RENT,30000,Not Verified,Dec-09,0,debt_consolidation,WA,5.04,0,Aug-02,0,,4,0,6383,46.60%,8,3457.84,3457.84,3200,257.84,0,0,0,Jul-11,568.96,Aug-11,0
574531,739096,6000,6000,6000, 60 months,16.45%,147.35,E,E1,8 years,RENT,39600,Not Verified,Sep-10,0,debt_consolidation,CA,16.33,0,Aug-02,2,56,6,0,2446,32.60%,8,8668.88024,8668.88,6000,2668.88,0,0,0,Aug-14,1898.25,Aug-14,0
441807,536216,9000,9000,8975.989028, 36 months,11.83%,298.21,B,B3,4 years,RENT,57996,Not Verified,Sep-09,0,car,MD,0.48,0,Sep-01,1,35,6,0,0,0%,7,10803.7724,10772.15,9000,1773.77,30.00000008,0,0,Nov-12,65.92,Oct-12,0
1038475,1268396,21000,21000,21000, 60 months,20.89%,566.83,F,F1,2 years,RENT,71040,Source Verified,Dec-11,1,debt_consolidation,CA,6.52,0,Jan-97,0,30,9,0,11639,94.60%,19,8407.58,8407.58,2903.76,4454.76,0,1049.06,10.1,Jan-13,566.83,Jun-13,0
643359,823365,18200,18200,16925, 60 months,10.36%,389.93,B,B5,8 years,RENT,54996,Source Verified,Jan-11,0,debt_consolidation,FL,24.98,0,Aug-99,0,,5,0,20561,58.60%,25,19257.16416,17908.11,18200,1057.16,0,0,0,Aug-11,16922.56,May-16,0
461025,575916,13000,13000,12787.84365, 36 months,11.14%,426.45,B,B1,2 years,MORTGAGE,130000,Not Verified,Nov-09,0,home_improvement,FL,12.15,0,Nov-83,0,,10,0,35398,70.50%,32,15353.28927,15101.5,13000,2353.29,0,0,0,Dec-12,431.35,Nov-12,0
809321,1016128,1500,1500,1500, 36 months,8.49%,47.35,A,A5,< 1 year,RENT,60000,Verified,Jul-11,1,other,TX,10.42,1,Oct-98,0,7,8,0,8841,68.50%,22,397.65,397.65,260.8,68.27,0,68.58,12.3444,Feb-12,47.35,Jul-12,0
777763,980287,25000,25000,24950, 60 months,11.49%,549.69,B,B4,7 years,MORTGAGE,170000,Verified,Jun-11,1,small_business,KS,12.24,0,Jun-84,0,,13,0,8663,30.20%,30,29534.19,29475.56,22559.84,6881.86,0,92.49,16.6482,Sep-15,549.69,May-16,0
1013972,1241322,8875,8875,8875, 36 months,19.03%,325.46,E,E2,4 years,RENT,38200,Verified,Nov-11,0,home_improvement,FL,24.69,0,Nov-03,0,50,25,0,7016,39.40%,36,11342.39914,11342.4,8875,2467.4,0,0,0,Dec-13,3869.68,Nov-13,0
580637,746390,24000,21825,20358.28198, 60 months,13.61%,503.43,C,C2,1 year,MORTGAGE,100000,Source Verified,Sep-10,0,credit_card,VA,5.16,0,Mar-99,2,,7,0,48635,52.20%,14,27644.88397,25087.79,21825,5819.88,0,0,0,May-13,2573.6,Sep-15,0
361214,369526,15000,15000,8394.487158, 36 months,12.72%,503.39,C,C4,< 1 year,RENT,50000,Verified,Nov-08,0,debt_consolidation,MN,24.94,0,Sep-98,0,57,10,0,8214,54.40%,20,18121.97787,9820.89,15000,3121.98,0,0,0,Nov-11,515.08,Nov-11,0
788341,992029,12000,12000,11975, 36 months,9.99%,387.15,B,B1,10+ years,MORTGAGE,61000,Source Verified,Jul-11,0,debt_consolidation,CA,21.57,0,Sep-87,1,,15,0,11001,34.30%,17,13946.01872,13916.96,12000,1946.02,0,0,0,Sep-14,29.08,Aug-14,0
678015,866258,7200,7200,7200, 60 months,13.06%,164.05,C,C2,3 years,MORTGAGE,56500,Source Verified,Feb-11,1,debt_consolidation,NY,14.93,0,Jun-92,3,42,14,0,7683,63.80%,39,3079.03,3079.03,1476.78,1253.77,0,348.48,3.05,Nov-12,126,Feb-13,0
648781,830009,18000,18000,18000, 36 months,6.54%,552.01,A,A4,4 years,RENT,45996,Source Verified,Jan-11,0,debt_consolidation,WA,24.84,0,Dec-95,1,,9,0,14654,65.40%,30,19854.91226,19854.91,18000,1854.91,0,0,0,Oct-13,2201.53,Mar-14,0
455108,564203,3500,3500,3500, 36 months,12.87%,117.72,C,C1,1 year,RENT,74000,Verified,Nov-09,0,other,HI,9.34,0,Jul-01,2,,10,0,30703,84.10%,24,3968.695679,3968.7,3500,468.7,0,0,0,Feb-11,2322.24,Mar-15,0
766245,967234,13000,13000,13000, 60 months,20.99%,351.63,F,F3,8 years,MORTGAGE,58000,Verified,Jun-11,0,debt_consolidation,MD,19.47,0,Sep-96,1,76,9,0,26225,93.70%,20,19955.79559,19955.8,13000,6955.8,0,0,0,Oct-14,6261.6,Oct-14,0
854145,1066374,5500,5500,5500, 36 months,16.49%,194.7,D,D3,3 years,RENT,50052,Not Verified,Aug-11,0,debt_consolidation,NY,5.73,0,Aug-04,1,,3,0,9572,98.70%,4,7009.061552,7009.06,5500,1509.06,0,0,0,Sep-14,203.43,Jun-15,0
503423,647906,2000,2000,2000, 36 months,13.48%,67.85,C,C3,10+ years,RENT,59000,Source Verified,Apr-10,0,credit_card,CA,13.24,0,Jun-94,0,26,4,0,3533,72.10%,13,2265.920092,2265.92,2000,265.92,0,0,0,Jun-11,1386.35,Jul-11,0
176062,176043,2800,2800,699.9982904, 36 months,12.17%,93.23,D,D2,7 years,MORTGAGE,45000,Not Verified,Dec-07,1,wedding,NY,19.19,3,Oct-95,1,8,3,0,88,44%,17,931.5,232.6,678.15,253.35,0,0,0,Oct-08,93.23,May-16,
491757,628555,4500,4500,3500, 36 months,6.76%,138.47,A,A2,2 years,MORTGAGE,41600,Not Verified,Mar-10,0,credit_card,PA,5.68,0,Aug-98,0,,8,0,5550,35.60%,16,4984.714367,3877,4500,484.71,0,0,0,Mar-13,152.13,Apr-14,0
1007519,1234127,10000,10000,10000, 36 months,7.90%,312.91,A,A4,2 years,MORTGAGE,50000,Not Verified,Nov-11,0,home_improvement,MI,1.82,0,Apr-99,5,,17,0,5511,12.10%,34,10852.54241,10852.54,10000,852.54,0,0,0,Mar-13,6162.97,May-16,0
755488,955298,16000,15225,15200, 60 months,20.25%,405.5,F,F1,6 years,RENT,62400,Not Verified,May-11,1,major_purchase,HI,17.69,1,Mar-05,0,22,7,0,11432,83.40%,30,7600.88,7588.47,2648.8,4230.25,0,721.83,6.97,Nov-12,913.59,Apr-13,0
499608,641320,12000,12000,11950, 36 months,13.11%,404.94,C,C2,3 years,MORTGAGE,96000,Not Verified,Apr-10,0,credit_card,CA,14.3,0,Sep-99,0,,7,1,7121,52.70%,17,14388.68118,14328.73,12000,2388.68,0,0,0,Aug-12,69.62,Feb-16,1
530011,685361,7500,7500,7425, 36 months,14.72%,258.97,C,C5,,MORTGAGE,34400,Not Verified,Jun-10,0,home_improvement,IL,12.87,0,Nov-91,0,68,6,1,4430,55.40%,14,9323.508717,9230.27,7500,1823.51,0,0,0,Jul-13,275.07,Apr-16,1
825223,1033990,4000,4000,3750, 36 months,18.39%,145.4,E,E2,7 years,OWN,68400,Not Verified,Jul-11,1,debt_consolidation,FL,20.3,0,Dec-02,0,,27,0,35410,79.70%,46,867.78,813.3,521.56,346.22,0,0,0,Feb-12,145.4,May-16,0
506055,652396,10000,10000,10000, 36 months,11.36%,329.12,B,B5,5 years,RENT,200000,Verified,Apr-10,0,educational,CA,8.94,0,Dec-99,1,,10,0,22879,71.50%,18,11840.09299,11840.09,10000,1840.09,0,0,0,Mar-13,993.97,May-16,0
361522,370056,7000,7000,1100, 36 months,12.09%,232.81,C,C2,10+ years,MORTGAGE,48000,Not Verified,Nov-08,0,debt_consolidation,PA,9.8,0,Feb-97,1,,19,1,5585,6.40%,36,8114.735046,1275.17,7000,1114.74,0,0,0,Aug-10,3459.62,May-16,0
